Car Company,Model name,year,fuel,seats,x change
Maruti,Maruti Baleno Alpha 1.3,2018,Diesel,5.0,1248
Honda,Honda Jazz VX,2016,Petrol,5.0,1199
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,7.0,2494
Maruti,Maruti Swift AMT VVT VXI,2019,Petrol,5.0,1197
Toyota,Toyota Etios VX,2017,Petrol,5.0,1496
Maruti,Maruti Swift AMT ZXI,2018,Petrol,5.0,1197
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,Diesel,5.0,1186
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
Honda,Honda Amaze V CVT Petrol BSIV,2019,Petrol,5.0,1199
Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,Petrol,5.0,1598
Volvo,Volvo V40 D3 R-Design,2018,Diesel,5.0,1984
Hyundai,Hyundai i10 Magna,2010,Petrol,5.0,1197
Toyota,Toyota Etios Liva Diesel TRD Sportivo,2012,Diesel,,nan
Honda,Honda CR-V 2.4L 4WD AT,2009,Petrol,5.0,2354
Maruti,Maruti Swift Dzire VDI,2015,Diesel,5.0,1248
Hyundai,Hyundai Verna 1.6 SX CRDi (O),2014,Diesel,5.0,1582
Toyota,Toyota Innova 2.5 G1 Diesel 8-seater,2005,Diesel,8.0,2494
Maruti,Maruti SX4 Celebration Diesel,2012,Diesel,5.0,1248
Hyundai,Hyundai Verna XXi ABS (Petrol),2009,Petrol,5.0,1599
Hyundai,Hyundai Verna CRDi SX,2009,Diesel,5.0,1493
Maruti,Maruti Alto 800 VXI,2016,Petrol,5.0,796
Honda,Honda City i-VTEC CVT V,2018,Petrol,5.0,1497
Maruti,Maruti Swift Dzire AMT VDI,2017,Diesel,5.0,1248
Tata,Tata Indigo LS,2012,Diesel,5.0,1405
Maruti,Maruti Eeco CNG 5 Seater AC,2020,CNG,5.0,1196
Maruti,Maruti Alto K10 VXI,2014,Petrol,5.0,998
Mahindra,Mahindra XUV500 AT W10 AWD,2016,Diesel,7.0,2179
Maruti,Maruti Alto K10 LXI,2010,Petrol,5.0,998
Hyundai,Hyundai EON Sportz,2013,Petrol,5.0,814
Tata,Tata Tiago 1.2 Revotron XE,2018,Petrol,5.0,1199
Maruti,Maruti Eeco Smiles 5 Seater AC,2013,Petrol,5.0,1196
Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,Diesel,5.0,1999
Lexus,Lexus ES 300h,2019,Petrol,5.0,2487
Jaguar,Jaguar XF 2.0 Diesel Portfolio,2017,Diesel,5.0,1999
Tata,Tata Safari Storme EX,2015,Diesel,7.0,2179
Volvo,Volvo XC40 D4 Inscription BSIV,2019,Diesel,5.0,1969
Toyota,Toyota Camry 2.5 Hybrid,2016,Petrol,5.0,2494
Maruti,Maruti Wagon R LXI,2013,Petrol,5.0,998
Maruti,Maruti Baleno Alpha 1.3,2018,Diesel,5.0,1248
Honda,Honda Jazz VX,2016,Petrol,5.0,1199
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,7.0,2494
Maruti,Maruti Swift AMT VVT VXI,2019,Petrol,5.0,1197
Toyota,Toyota Etios VX,2017,Petrol,5.0,1496
Maruti,Maruti Swift AMT ZXI,2018,Petrol,5.0,1197
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,Diesel,5.0,1186
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
Honda,Honda Amaze V CVT Petrol BSIV,2019,Petrol,5.0,1199
Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,Petrol,5.0,1598
Volvo,Volvo V40 D3 R-Design,2018,Diesel,5.0,1984
Honda,Honda Amaze S CVT Diesel BSIV,2019,Diesel,5.0,1498
Hyundai,Hyundai Creta 1.4 CRDi Base,2017,Diesel,5.0,1396
Maruti,Maruti Alto LXi BSIII,2010,Petrol,5.0,796
Hyundai,Hyundai Xcent 1.1 CRDi S Option,2015,Diesel,5.0,1120
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater,2015,Diesel,7.0,2494
Toyota,Toyota Etios Liva Diesel,2013,Diesel,5.0,1364
Maruti,Maruti Swift Dzire ZDI Plus,2017,Diesel,5.0,1248
Toyota,Toyota Innova 2.5 V Diesel 7-seater,2008,Diesel,7.0,2494
Nissan,Nissan Micra Diesel XV,2011,Diesel,5.0,1461
Maruti,Maruti 800 AC BSIII,2009,Petrol,4.0,796
Maruti,Maruti Swift Dzire VDI,2013,Diesel,5.0,1248
Volkswagen,Volkswagen Polo 1.5 TDI Highline,2015,Diesel,5.0,1498
Mahindra,Mahindra Verito 1.5 D2 BSIII,2011,Diesel,5.0,1461
Maruti,Maruti 800 AC BSIII,2004,Petrol,4.0,796
Maruti,Maruti Swift VDI Optional,2016,Diesel,5.0,1248
Hyundai,Hyundai Xcent 1.2 Kappa S Option,2015,Petrol,5.0,1197
Maruti,Maruti 800 Std,2010,Petrol,4.0,796
Maruti,Maruti Celerio VXI,2014,Petrol,5.0,998
Ford,Ford Figo Diesel EXI,2015,Diesel,5.0,1399
Tata,Tata Safari DICOR 2.2 LX 4x2,2012,Diesel,7.0,2179
Ford,Ford Figo 1.2P Titanium Plus MT,2016,Petrol,5.0,1196
Maruti,Maruti Celerio ZXI,2014,Petrol,5.0,998
Hyundai,Hyundai Creta 1.6 VTVT S,2016,Petrol,5.0,1591
Maruti,Maruti Swift Dzire VXI 1.2,2019,Petrol,5.0,1197
Tata,Tata Hexa XT,2018,Diesel,7.0,2179
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,Diesel,5.0,1498
Hyundai,Hyundai i20 Active 1.4 SX with AVN,2015,Diesel,5.0,1396
Hyundai,Hyundai i20 Asta 1.4 CRDi,2012,Diesel,5.0,1396
Honda,Honda Amaze S CVT Diesel BSIV,2019,Diesel,5.0,1498
Mahindra,Mahindra Bolero 2011-2019 SLE,2015,Diesel,7.0,2523
Nissan,Nissan Terrano XL Plus 85 PS,2015,Diesel,5.0,1461
Maruti,Maruti Swift VXI Windsong Limited edition,2015,Petrol,5.0,1197
Datsun,Datsun RediGO 1.0 S,2020,Petrol,5.0,999
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater,2012,Diesel,7.0,2494
Hyundai,Hyundai i20 Magna 1.2,2015,Petrol,5.0,1197
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,Diesel,7.0,2494
Maruti,Maruti Baleno Alpha 1.3,2017,Diesel,5.0,1248
Renault,Renault Duster 110PS Diesel RxZ,2018,Diesel,5.0,1461
Chevrolet,Chevrolet Enjoy 1.3 TCDi LS 7,2016,Diesel,7.0,1248
Maruti,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,Diesel,5.0,1248
Toyota,Toyota Fortuner 4x2 AT,2015,Diesel,7.0,2982
Maruti,Maruti Swift Dzire VDI,2016,Diesel,5.0,1248
Toyota,Toyota Fortuner 4x2 AT,2015,Diesel,7.0,2982
Chevrolet,Chevrolet Captiva LT,2011,Diesel,7.0,1991
Tata,Tata Indica Vista Aqua 1.4 TDI,2011,Diesel,5.0,1405
Nissan,Nissan Micra Active XL Petrol,2016,Petrol,5.0,1198
Hyundai,Hyundai Verna Transform CRDi VGT SX ABS,2010,Diesel,5.0,1493
Mahindra,Mahindra KUV 100 mFALCON D75 K8,2016,Diesel,6.0,1198
Maruti,Maruti Ertiga VXI,2014,Petrol,7.0,1373
Ford,Ford Fiesta Titanium 1.5 TDCi,2013,Diesel,5.0,1498
Tata,Tata Indigo CS LX DiCOR,2010,Diesel,5.0,1405
Hyundai,Hyundai i10 Magna 1.1L,2008,Petrol,5.0,1086
Maruti,Maruti A-Star Vxi,2010,Petrol,5.0,998
Maruti,Maruti Wagon R VXI BSIII,2011,Petrol,5.0,998
Hyundai,Hyundai Verna 1.6 CRDi S,2015,Diesel,5.0,1582
Maruti,Maruti Ertiga SHVS VDI,2016,Diesel,7.0,1248
Maruti,Maruti Swift VDI BSIV,2017,Diesel,5.0,1248
Hyundai,Hyundai Verna 1.6 VTVT S Option,2016,Petrol,5.0,1591
Maruti,Maruti Swift VDI BSIV,2014,Diesel,5.0,1248
Mahindra,Mahindra KUV 100 D75 K6 Plus,2020,Diesel,6.0,1198
Kia,Kia Seltos HTE D,2019,Diesel,5.0,1493
Hyundai,Hyundai Xcent 1.2 VTVT S,2018,Petrol,5.0,1197
Honda,Honda Brio 1.2 S MT,2016,Petrol,5.0,1198
Maruti,Maruti Alto 800 LXI,2014,Petrol,5.0,796
Maruti,Maruti Celerio LDi,2016,Diesel,5.0,793
Maruti,Maruti Swift Dzire VXi,2008,Petrol,5.0,1298
Volkswagen,Volkswagen Vento Diesel Trendline,2011,Diesel,5.0,1598
Chevrolet,Chevrolet Beat LS,2013,Petrol,5.0,1199
Toyota,Toyota Etios Liva GD,2013,Diesel,5.0,1364
Hyundai,Hyundai Grand i10 AT Asta,2015,Petrol,5.0,1197
Maruti,Maruti Swift Dzire VDI,2019,Diesel,5.0,1248
Honda,Honda Civic 1.8 V AT,2007,Petrol,5.0,1799
Maruti,Maruti Ertiga BSIV VXI,2016,Petrol,7.0,1373
Maruti,Maruti Alto 800 VXI,2017,Petrol,5.0,796
Maruti,Maruti Alto 800 VXI,2016,Petrol,5.0,796
Chevrolet,Chevrolet Beat Diesel LT,2013,Diesel,5.0,936
Tata,Tata Tiago 1.2 Revotron XZ,2017,Petrol,5.0,1199
Chevrolet,Chevrolet Beat Diesel LT,2012,Diesel,5.0,936
Tata,Tata New Safari DICOR 2.2 VX 4x2,2009,Diesel,7.0,2179
Ford,Ford Figo Petrol EXI,2012,Petrol,5.0,1196
Tata,Tata Indica V2 2001-2011 DLS BSIII,2009,Diesel,5.0,1396
Maruti,Maruti Swift Dzire VDI,2016,Diesel,5.0,1248
Maruti,Maruti Swift Dzire VDI,2018,Diesel,5.0,1248
Datsun,Datsun RediGO S,2017,Petrol,5.0,799
Maruti,Maruti Alto K10 LXI,2011,Petrol,5.0,998
Maruti,Maruti Swift Dzire LDi,2008,Diesel,5.0,1248
Tata,Tata Indica V2 DLX BSII,2011,Diesel,5.0,1396
Mahindra,Mahindra Bolero 2011-2019 DI 4WD NON AC,2012,Diesel,8.0,2523
Maruti,Maruti Swift VDI BSIV,2010,Diesel,,nan
Hyundai,Hyundai i20 Asta Option 1.2,2016,Petrol,5.0,1197
Hyundai,Hyundai EON Era Plus,2013,Petrol,5.0,814
Maruti,Maruti Eeco 7 Seater Standard BSIV,2016,Petrol,7.0,1196
Maruti,Maruti Swift Dzire 1.2 Vxi BSIV,2012,Petrol,5.0,1197
Maruti,Maruti Swift Dzire VXI,2014,Petrol,5.0,1197
Chevrolet,Chevrolet Beat LT,2015,Petrol,5.0,1199
Tata,Tata Tiago 1.2 Revotron XZ,2017,Petrol,5.0,1199
Chevrolet,Chevrolet Sail 1.2 LS ABS,2016,Petrol,5.0,1199
Maruti,Maruti Alto LXi BSIII,2009,Petrol,5.0,796
Jeep,Jeep Compass 2.0 Longitude Option BSIV,2018,Diesel,5.0,1956
Honda,Honda City i VTEC VX,2015,Petrol,5.0,1497
Volkswagen,Volkswagen Vento Diesel Highline,2012,Diesel,5.0,1598
Maruti,Maruti Alto K10 2010-2014 VXI,2011,Petrol,5.0,998
Hyundai,Hyundai i20 1.2 Asta Option,2018,Petrol,5.0,1197
Tata,Tata Venture EX 7 Str Captain Seats,2014,Diesel,7.0,1405
Maruti,Maruti Ertiga VXI,2015,Petrol,7.0,1373
Hyundai,Hyundai i20 Magna,2014,Petrol,5.0,1197
Hyundai,Hyundai EON Magna Plus,2017,Petrol,5.0,814
Maruti,Maruti Estilo LXI,2010,Petrol,,nan
Hyundai,Hyundai Getz GLX,2007,Petrol,5.0,1341
Maruti,Maruti Alto LXi,2009,Petrol,5.0,796
Chevrolet,Chevrolet Sail 1.2 LS,2015,Petrol,5.0,1199
Maruti,Maruti Swift VDI BSIV,2008,Diesel,,nan
Tata,Tata Zest Revotron 1.2T XM,2015,Petrol,5.0,1193
Ford,Ford Classic 1.4 Duratorq CLXI,2013,Diesel,5.0,1399
Maruti,Maruti Alto LXI,2002,Petrol,5.0,796
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,2013,Diesel,8.0,2494
Mahindra,Mahindra Bolero SLX,2010,Diesel,7.0,2523
Maruti,Maruti Alto 800 LXI,2015,Petrol,5.0,796
Maruti,Maruti Wagon R VXI BS IV,2015,Petrol,5.0,998
Maruti,Maruti Swift Dzire VDi,2009,Diesel,5.0,1248
Tata,Tata Safari Storme EX,2015,Diesel,7.0,2179
Maruti,Maruti Vitara Brezza ZDi Plus Dual Tone,2017,Diesel,5.0,1248
Toyota,Toyota Innova Crysta 2.8 ZX AT BSIV,2016,Diesel,7.0,2755
Hyundai,Hyundai Creta 1.6 CRDi SX,2016,Diesel,5.0,1582
Maruti,Maruti Vitara Brezza VDi,2018,Diesel,5.0,1248
Hyundai,Hyundai i20 1.2 Spotz,2018,Petrol,5.0,1197
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,Petrol,5.0,1197
Honda,Honda Jazz 1.2 VX i VTEC,2016,Petrol,5.0,1199
Honda,Honda BR-V i-VTEC S MT,2017,Petrol,7.0,1497
Hyundai,Hyundai Verna S,2012,Petrol,5.0,1497
Nissan,Nissan Micra XV CVT,2015,Petrol,5.0,1198
Ford,Ford Figo Aspire 1.2 Ti-VCT Trend,2018,Petrol,5.0,1196
Hyundai,Hyundai EON Sportz,2017,Petrol,5.0,814
Datsun,Datsun RediGO T Option,2018,Petrol,5.0,799
Ford,Ford Freestyle Titanium Petrol BSIV,2018,Petrol,5.0,1194
Hyundai,Hyundai Santro Sportz AMT BSIV,2019,Petrol,5.0,1086
Ford,Ford EcoSport 1.5 Diesel Trend BSIV,2014,Diesel,5.0,1498
Nissan,Nissan Sunny XL D,2018,Diesel,5.0,1461
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,Petrol,5.0,1197
Maruti,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2016,Diesel,5.0,1248
Hyundai,Hyundai i20 1.4 CRDi Asta,2011,Diesel,5.0,1396
Jeep,Jeep Compass 2.0 Limited,2017,Diesel,5.0,1956
Maruti,Maruti Ertiga ZDI,2013,Diesel,7.0,1248
Tata,Tata Manza Aura Quadrajet,2010,Diesel,5.0,1248
Maruti,Maruti Wagon R LXI,2004,Petrol,5.0,998
Skoda,Skoda Rapid 1.5 TDI Elegance,2015,Diesel,5.0,1498
Hyundai,Hyundai Verna 1.6 CRDi EX AT,2013,Diesel,5.0,1582
Maruti,Maruti Alto K10 LXI,2011,Petrol,,nan
Maruti,Maruti Alto K10 LXI,2011,Petrol,,nan
Mahindra,Mahindra Scorpio 1.99 S10,2016,Diesel,7.0,1997
Renault,Renault Duster 110PS Diesel RxZ,2012,Diesel,5.0,1461
Mahindra,Mahindra XUV500 W4,2014,Diesel,7.0,2179
Maruti,Maruti Alto 800 LXI Optional,2016,Petrol,5.0,796
Ford,Ford Figo Diesel Celebration Edition,2013,Diesel,5.0,1399
Hyundai,Hyundai i10 Magna 1.2 iTech SE,2012,Petrol,5.0,1197
Maruti,Maruti Swift Dzire VXI 1.2,2020,Petrol,5.0,1197
Mahindra,Mahindra Bolero 2011-2019 SLX,2012,Diesel,7.0,2523
Maruti,Maruti Wagon R VXI Optional,2015,Petrol,5.0,998
Hyundai,Hyundai EON Magna Plus,2015,Petrol,5.0,814
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009,Diesel,8.0,2494
Mitsubishi,Mitsubishi Pajero Sport 4X4,2013,Diesel,7.0,2477
Chevrolet,Chevrolet Beat Diesel LS,2016,Diesel,5.0,936
Volkswagen,Volkswagen Ameo 1.5 TDI Comfortline,2017,Diesel,5.0,1498
Toyota,Toyota Etios VX,2012,Petrol,5.0,1496
Hyundai,Hyundai EON Era Plus,2012,Petrol,5.0,814
Renault,Renault KWID RXT,2016,Petrol,5.0,799
Maruti,Maruti Zen Estilo VXI BSIV,2010,Petrol,5.0,998
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,2015,Diesel,8.0,2494
Maruti,Maruti Zen Estilo LXI BSIII,2010,Petrol,5.0,998
Hyundai,Hyundai Verna 1.6 SX,2011,Diesel,5.0,1582
Honda,Honda Amaze VX i-DTEC,2013,Diesel,5.0,1498
Maruti,Maruti Swift VXI BSIV,2015,Petrol,5.0,1197
Toyota,Toyota Fortuner 2.8 2WD MT,2013,Diesel,7.0,2755
Ford,Ford Ecosport 1.5 Ti VCT MT Titanium,2015,Petrol,5.0,1499
Hyundai,Hyundai Grand i10 1.2 Kappa Magna AT,2018,Petrol,5.0,1197
Tata,Tata Aria Pride,2011,Diesel,7.0,2179
Tata,Tata Sumo CX 10 Str BSIV,2011,Diesel,10.0,1948
Tata,Tata Manza Aura Plus Quadrajet,2009,Diesel,5.0,1248
Hyundai,Hyundai i10 Sportz 1.1L,2011,Petrol,5.0,1086
Tata,Tata Indigo CS LX (TDI) BS-III,2016,Diesel,5.0,1405
Renault,Renault KWID 1.0 RXT Optional,2016,Petrol,5.0,999
Mahindra,Mahindra Bolero SLX,2011,Diesel,7.0,2523
Mahindra,Mahindra TUV 300 T8,2017,Diesel,7.0,1493
Maruti,Maruti Swift Dzire LDI,2015,Diesel,5.0,1248
Maruti,Maruti Alto 800 LXI,2013,Petrol,5.0,796
Maruti,Maruti Ertiga SHVS ZDI,2017,Diesel,7.0,1248
Tata,Tata Tiago NRG Petrol,2019,Petrol,5.0,1199
Ford,Ford Figo Diesel ZXI,2012,Diesel,5.0,1399
Maruti,Maruti Omni E MPI STD BS IV,2017,Petrol,8.0,796
Maruti,Maruti Wagon R LXI BS IV,2011,Petrol,5.0,998
Hyundai,Hyundai i10 Era,2008,Petrol,5.0,1086
Tata,Tata Bolt Revotron XE,2015,Petrol,5.0,1193
Maruti,Maruti Alto K10 VXI,2017,Petrol,5.0,998
Maruti,Maruti Ertiga SHVS VDI,2017,Diesel,7.0,1248
Tata,Tata Safari Storme EX,2016,Diesel,7.0,2179
Maruti,Maruti Alto K10 VXI,2016,Petrol,5.0,998
Hyundai,Hyundai Grand i10 1.2 CRDi Asta,2019,Diesel,5.0,1186
Renault,Renault KWID RXT,2016,Petrol,5.0,799
Maruti,Maruti Swift VDI,2011,Diesel,5.0,1248
Mahindra,Mahindra Bolero 2011-2019 SLX,2014,Diesel,7.0,2523
Honda,Honda Accord V6 AT,2004,Petrol,5.0,2997
Maruti,Maruti Alto K10 VXI,2015,Petrol,5.0,998
Maruti,Maruti Swift Dzire VDI,2014,Diesel,5.0,1248
Hyundai,Hyundai EON Era Plus,2015,Petrol,5.0,814
Mahindra,Mahindra Scorpio S10 7 Seater,2016,Diesel,7.0,2179
Maruti,Maruti Alto K10 VXI,2019,Petrol,5.0,998
Hyundai,Hyundai Grand i10 CRDi Asta,2014,Diesel,5.0,1120
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2016,Diesel,5.0,1498
Maruti,Maruti Wagon R VXI Optional,2016,Petrol,5.0,998
Mahindra,Mahindra Bolero 2011-2019 DI - AC BS III,2017,Diesel,9.0,2523
Hyundai,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),2010,Diesel,5.0,1396
Tata,Tata Bolt Quadrajet XE,2017,Diesel,5.0,1248
Mahindra,Mahindra Thar CRDe,2016,Diesel,6.0,2498
Mahindra,Mahindra Xylo E4 BS IV,2010,Diesel,7.0,2498
Mahindra,Mahindra Xylo E4 BS IV,2010,Diesel,7.0,2498
Maruti,Maruti Wagon R VXI BS IV,2011,Petrol,5.0,998
Tata,Tata Indica Vista Aura Safire Anniversary Edition,2009,Petrol,5.0,1172
Maruti,Maruti Wagon R VXI BS IV,2012,Petrol,5.0,998
Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,Diesel,5.0,1999
Lexus,Lexus ES 300h,2019,Petrol,5.0,2487
Jaguar,Jaguar XF 2.0 Diesel Portfolio,2017,Diesel,5.0,1999
Tata,Tata Safari Storme EX,2015,Diesel,7.0,2179
Volvo,Volvo XC40 D4 Inscription BSIV,2019,Diesel,5.0,1969
Toyota,Toyota Camry 2.5 Hybrid,2016,Petrol,5.0,2494
Maruti,Maruti Wagon R LXI,2013,Petrol,5.0,998
Maruti,Maruti Baleno Alpha 1.3,2018,Diesel,5.0,1248
Honda,Honda Jazz VX,2016,Petrol,5.0,1199
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,7.0,2494
Maruti,Maruti Swift AMT VVT VXI,2019,Petrol,5.0,1197
Toyota,Toyota Etios VX,2017,Petrol,5.0,1496
Maruti,Maruti Swift AMT ZXI,2018,Petrol,5.0,1197
Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,Diesel,5.0,1186
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
BMW,BMW X4 M Sport X xDrive20d,2019,Diesel,5.0,1995
Honda,Honda Amaze V CVT Petrol BSIV,2019,Petrol,5.0,1199
Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,Petrol,5.0,1598
Volvo,Volvo V40 D3 R-Design,2018,Diesel,5.0,1984
Mahindra,Mahindra TUV 300 T8,2015,Diesel,7.0,1493
Maruti,Maruti A-Star Zxi,2012,Petrol,5.0,998
Hyundai,Hyundai i10 Asta,2008,Petrol,5.0,1197
Mahindra,Mahindra Thar CRDe AC,2014,Diesel,6.0,2498
Fiat,Fiat Grande Punto Sport 90BHP,2013,Diesel,5.0,1248
Maruti,Maruti Alto LXi,2012,Petrol,5.0,796
Hyundai,Hyundai Getz 1.5 CRDi GVS,2009,Diesel,5.0,1493
Maruti,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,Diesel,5.0,1248
Mahindra,Mahindra TUV 300 T8,2015,Diesel,7.0,1493
Tata,Tata Indica V2 Turbomax DLS BS IV,2012,Diesel,5.0,1405
Hyundai,Hyundai Xcent 1.2 Kappa Base,2016,Petrol,5.0,1197
Mahindra,Mahindra KUV 100 G80 K6 Plus,2018,Petrol,6.0,1198
Maruti,Maruti Swift Dzire Tour S CNG,2018,Petrol,5.0,1197
Maruti,Maruti Swift Dzire VXI 1.2,2019,Petrol,5.0,1197
Ford,Ford EcoSport 1.5 Diesel Titanium BSIV,2019,Diesel,5.0,1498
Toyota,Toyota Yaris V CVT BSIV,2018,Petrol,5.0,1496
Mercedes-Benz,Mercedes-Benz E-Class E250 CDI Avantgarde,2016,Diesel,5.0,2143
Toyota,Toyota Fortuner 4x2 4 Speed AT,2012,Diesel,7.0,2982
Mahindra,Mahindra KUV 100 G80 K2,2018,Petrol,6.0,1198
Volkswagen,Volkswagen Vento Diesel Highline,2011,Diesel,5.0,1598
Ford,Ford Figo 1.2P Titanium Opt MT,2016,Petrol,5.0,1196
Mahindra,Mahindra Bolero 2011-2019 SLE,2013,Diesel,7.0,2523
Hyundai,Hyundai Santro Xing GLS,2014,Petrol,5.0,1086
Hyundai,Hyundai Santro Xing XG,2006,Petrol,,nan
Hyundai,Hyundai Santro Xing GLS,2013,Petrol,5.0,1086
Nissan,Nissan Sunny Diesel XV,2014,Diesel,5.0,1461
Hyundai,Hyundai Santro Xing GL Plus,2009,Petrol,5.0,1086
Maruti,Maruti Wagon R LXI BS IV,2015,Petrol,5.0,998
Hyundai,Hyundai i10 Era,2010,Petrol,5.0,1086
Mahindra,Mahindra Xylo D2 BS IV,2011,Diesel,8.0,2489
Maruti,Maruti Wagon R LXI Minor,2009,Petrol,5.0,1061
Tata,Tata Indigo CS LS (TDI) BS-III,2015,Diesel,5.0,1405
Mahindra,Mahindra Bolero 2011-2019 DI BSIII,2014,Diesel,8.0,2523
Maruti,Maruti Swift Dzire VDI,2017,Diesel,5.0,1248
Maruti,Maruti Swift Vdi BSIII,2010,Diesel,5.0,1248
Renault,Renault KWID 1.0 RXT Optional,2016,Petrol,5.0,999
Mahindra,Mahindra Xylo E6,2011,Diesel,7.0,2498
Maruti,Maruti Wagon R LXI BSIII,2012,Petrol,5.0,998
Mahindra,Mahindra Bolero DI DX 8 Seater,2008,Diesel,8.0,2523
Mahindra,Mahindra TUV 300 T8,2015,Diesel,7.0,1493
Hyundai,Hyundai EON Era Plus,2015,Petrol,5.0,814
Maruti,Maruti Zen Estilo LXI BS IV,2010,Petrol,5.0,998
Maruti,Maruti Celerio VXI,2016,Petrol,5.0,998
Hyundai,Hyundai EON Era Plus,2014,Petrol,5.0,814
Tata,Tata Nano Cx,2011,Petrol,4.0,624
Mahindra,Mahindra Bolero DI DX 8 Seater,2009,Diesel,8.0,2523
Chevrolet,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2014,Diesel,9.0,2499
Hyundai,Hyundai i20 Asta 1.4 CRDi,2015,Diesel,5.0,1396
Hyundai,Hyundai Elite i20 Magna Plus BSIV,2019,Petrol,5.0,1197
Mahindra,Mahindra TUV 300 T6 Plus,2019,Diesel,7.0,1493
Mahindra,Mahindra Scorpio M2DI,2011,Diesel,5.0,2179
Honda,Honda CR-V 2.4 4WD AT,2007,Petrol,5.0,2354
Datsun,Datsun GO Anniversary Edition,2017,Petrol,5.0,1198
Mahindra,Mahindra KUV 100 mFALCON G80 K2,2016,Petrol,6.0,1198
Hyundai,Hyundai i20 Sportz 1.4 CRDi,2012,Diesel,5.0,1396
Maruti,Maruti Celerio LXI,2014,Petrol,5.0,998
Hyundai,Hyundai Accent GLE,2004,Petrol,5.0,1495
Mahindra,Mahindra Bolero 2011-2019 SLE,2012,Diesel,7.0,2523
Tata,Tata Indigo CS LS (TDI) BS III,2012,Diesel,5.0,1396
Mahindra,Mahindra Bolero 2011-2019 Plus AC,2016,Diesel,9.0,2523
Toyota,Toyota Etios GD,2012,Diesel,,nan
Mahindra,Mahindra Bolero PLUS AC BSIII,2011,Diesel,7.0,2523
Mahindra,Mahindra Bolero 2011-2019 Plus - AC BSIII,2011,Diesel,9.0,2523
Nissan,Nissan Sunny XE,2011,Petrol,5.0,1498
Tata,Tata Manza Club Class Quadrajet90 VX,2013,Diesel,5.0,1248
Hyundai,Hyundai Xcent 1.1 CRDi SX Option,2017,Diesel,5.0,1120
Hyundai,Hyundai Xcent 1.2 VTVT E Plus,2018,Petrol,5.0,1197
Ford,Ford Freestyle Titanium Plus Petrol BSIV,2019,Petrol,5.0,1194
Skoda,Skoda Rapid Ultima 1.6 TDI Elegance,2013,Diesel,5.0,1598
Mahindra,Mahindra Bolero 2011-2019 Plus - AC BSIII,2012,Diesel,9.0,2523
Mahindra,Mahindra Bolero 2011-2019 Plus-AC Plus PS BSIII,2007,Diesel,9.0,2523
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater,2014,Diesel,7.0,2494
Hyundai,Hyundai Grand i10 1.2 Kappa Magna AT,2018,Petrol,5.0,1197
Renault,Renault KWID 1.0 RXT Optional,2017,Petrol,5.0,999
Volkswagen,Volkswagen Polo 1.5 TDI Comfortline,2014,Diesel,5.0,1498
Chevrolet,Chevrolet Beat LT,2010,Petrol,5.0,1199
Maruti,Maruti Swift VXI Optional,2015,Petrol,5.0,1197
Mahindra,Mahindra XUV500 W10 2WD,2017,Diesel,7.0,2179
Maruti,Maruti Swift 1.3 VXi,2006,Petrol,,nan
Mahindra,Mahindra Bolero GLX,2004,Diesel,,nan
Tata,Tata Indica V2 DLX TC,2006,Diesel,5.0,1405
Hyundai,Hyundai Grand i10 1.2 Kappa Magna BSIV,2018,Petrol,5.0,1197
