Insurance_id,Insurance
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
17,"Comapany Name:Universal Sompo,Policy Plan:5670"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
13,"Comapany Name:Magma HDI,Policy Plan:3600"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
3,"Comapany Name:Go Digit,Policy Plan:4000"
3,"Comapany Name:Go Digit,Policy Plan:4000"
12,"Comapany Name:Magma HDI,Policy Plan:3259"
